"X","Y","DateTime"
"1485.7","676.3","235894540981"
"1487.8","678.8","235894548976"
"1485.8","671.7","235894557383"
"1502.7","665.5","235894565642"
"1329.9","578.0","235894582302"
"1189.7","479.4","235894599072"
"1144.7","445.6","235894607491"
"945.0","316.7","235894615921"
"947.7","315.1","235894624072"
"947.7","315.1","235894632518"
"1018.0","367.7","235894640776"
"961.9","359.5","235894648959"
"962.3","359.2","235894657329"
"1030.3","389.8","235894665619"
"1023.9","393.8","235894674167"
"1024.8","394.4","235894682668"
"1024.8","395.5","235894690853"
"1028.1","396.3","235894699232"
"1027.3","395.1","235894707399"
"1029.9","394.2","235894715785"
"1030.4","393.7","235894724208"
"1032.2","395.6","235894732447"
"1034.5","395.8","235894740685"
"976.6","388.8","235894749237"
"976.6","388.8","235894757492"
"963.3","379.2","235894765924"
"978.7","357.1","235894774212"
"978.7","357.1","235894782638"
"1025.6","387.2","235894791069"
"971.5","381.8","235894799020"
"971.5","381.8","235894807361"
"1004.7","380.7","235894815660"
"962.8","342.6","235894823976"
"870.7","308.2","235894832598"
"806.9","280.9","235894840996"
"639.7","225.1","235894849074"
"639.8","225.6","235894857504"
"631.0","221.2","235894865698"
"631.8","237.0","235894882630"
"636.9","237.5","235894890887"
"635.3","213.0","235894899083"
"635.4","213.4","235894907532"
"721.3","255.8","235894915903"
"641.8","223.5","235894924190"
"641.8","223.5","235894932610"
"647.3","225.1","235894940593"
"646.9","237.8","235894949101"
"646.9","237.7","235894957373"
"612.9","231.1","235894965789"
"564.3","219.5","235894974036"
"563.5","219.0","235894982345"
"556.9","247.6","235894998961"
"554.6","248.9","235895007415"
"630.8","258.5","235895024094"
"633.9","261.6","235895032338"
"518.8","254.0","235895048879"
"518.8","254.0","235895057539"
"669.9","280.0","235895074109"
"524.2","190.8","235895082309"
"511.6","214.1","235895090754"
"519.9","234.3","235895098927"
"519.9","234.3","235895107379"
"511.8","214.3","235895124028"
"511.9","214.0","235895132353"
"522.0","205.0","235895149005"
"522.0","205.0","235895157373"
"691.1","322.1","235895174065"
"689.7","332.8","235895182212"
"520.4","219.9","235895198967"
"520.4","219.9","235895207420"
"520.8","223.5","235895224046"
"520.8","223.5","235895232353"
"525.1","241.6","235895248881"
"525.1","241.6","235895257340"
"723.8","363.6","235895274110"
"708.4","358.8","235895282283"
"537.1","226.0","235895298959"
"537.1","226.0","235895307335"
"724.6","339.0","235895324128"
"556.5","281.4","235895332248"
"886.1","391.0","235895348901"
"940.9","386.4","235895357428"
"951.6","383.2","235895374109"
"951.5","378.2","235895382342"
"962.7","381.7","235895399081"
"953.4","378.2","235895407551"
"834.9","318.1","235895415551"
"834.6","315.3","235895424210"
"834.6","315.3","235895432320"
"826.3","311.0","235895440792"
"829.1","301.7","235895448924"
"829.1","301.7","235895457320"
"851.3","318.3","235895465628"
"853.9","318.0","235895473988"
"853.9","318.0","235895482318"
"839.6","286.3","235895490647"
"831.9","288.9","235895498997"
"831.7","289.4","235895507433"
"907.2","359.1","235895515627"
"850.4","344.9","235895524248"
"850.4","344.9","235895532255"
"848.5","349.0","235895540824"
"920.5","362.3","235895548961"
"928.9","357.8","235895557637"
"826.9","304.9","235895565631"
"919.8","359.6","235895573982"
"914.9","366.2","235895582134"
"841.6","351.7","235895590710"
"900.7","372.9","235895598784"
"844.5","371.6","235895607341"
"793.6","368.8","235895615626"
"590.5","337.7","235895624207"
"590.5","337.7","235895632436"
"583.0","334.2","235895648934"
"583.5","334.5","235895657566"
"574.5","317.7","235895673987"
"574.5","317.7","235895682134"
"584.8","340.7","235895698814"
"584.8","340.7","235895707442"
"584.1","337.1","235895715546"
"583.8","333.3","235895723955"
"583.8","333.3","235895732145"
"587.2","350.0","235895740697"
"587.5","356.5","235895748796"
"587.4","356.3","235895757509"
"587.3","353.7","235895765630"
"584.8","360.3","235895774131"
"584.8","360.3","235895782136"
"587.1","345.6","235895790867"
"591.1","345.0","235895798858"
"590.7","347.2","235895807160"
"597.3","361.7","235895815592"
"606.0","350.0","235895823997"
"606.0","350.0","235895832214"
"607.4","344.4","235895840628"
"596.7","362.6","235895848942"
"596.8","362.5","235895857509"
"599.7","377.3","235895865583"
"598.1","376.7","235895874004"
"598.1","376.7","235895882197"
"592.7","372.8","235895890614"
"587.5","368.6","235895898985"
"585.8","367.9","235895907264"
"586.5","364.2","235895915616"
"595.5","372.7","235895923984"
"595.5","372.7","235895932201"
"899.8","446.1","235895948784"
"839.9","415.8","235895957482"
"1153.5","477.0","235895965533"
"1173.9","461.4","235895974190"
"1246.1","463.7","235895982115"
"1312.9","466.4","235895990465"
"1326.9","469.2","235895998997"
"1327.0","469.2","235896007370"
"1350.3","490.4","235896015677"
"1346.4","490.7","235896024081"
"1338.9","488.0","235896032443"
"1315.9","466.2","235896040705"
"1345.1","482.1","235896048998"
"1324.8","469.6","235896057088"
"1347.6","472.0","235896065495"
"1353.2","463.3","235896073777"
"1356.7","459.2","235896082074"
"1360.6","466.9","235896090710"
"1355.5","458.3","235896098965"
"1354.9","459.6","235896107486"
"1350.9","456.5","235896115744"
"1326.1","446.5","235896123937"
"1327.2","445.9","235896132499"
"1327.0","437.8","235896140575"
"1317.6","437.2","235896148833"
"1318.5","437.1","235896157229"
"1311.2","442.1","235896165468"
"1346.5","449.6","235896173869"
"1348.4","448.5","235896182253"
"1351.2","454.2","235896190759"
"1308.5","442.6","235896199099"
"1310.2","442.8","235896207241"
"1358.7","498.8","235896215504"
"1381.9","551.3","235896224108"
"1407.0","628.9","235896232291"
"1405.0","684.7","235896248988"
"1453.7","843.2","235896257412"
"1399.6","893.5","235896273924"
"1416.5","883.3","235896282300"
"1417.4","883.9","235896290647"
"1430.4","887.0","235896299068"
"1419.5","900.1","235896307388"
"1415.3","898.4","235896315578"
"1420.9","886.3","235896323986"
"1420.9","886.3","235896332246"
"1452.6","872.6","235896340795"
"1390.6","904.8","235896348897"
"1390.4","904.8","235896357424"
"1422.7","888.3","235896373880"
"1422.7","888.3","235896382352"
"1439.2","857.3","235896398874"
"1448.5","859.9","235896407341"
"1429.6","869.8","235896423946"
"1422.0","871.1","235896432177"
"1438.4","872.6","235896440632"
"1422.2","898.5","235896448861"
"1420.1","898.6","235896457250"
"1423.8","900.0","235896465774"
"1450.9","871.3","235896474060"
"1449.1","867.3","235896482402"
"1428.3","902.1","235896499113"
"1428.3","902.1","235896507455"
"1428.0","904.2","235896515517"
"1451.9","873.8","235896523855"
"1451.7","874.4","235896532070"
"1419.2","889.1","235896540503"
"1433.5","892.1","235896548835"
"1433.5","892.1","235896557206"
"1434.6","879.1","235896573921"
"1409.2","873.6","235896582213"
"1261.3","842.9","235896598814"
"911.2","847.8","235896640689"
"667.2","895.6","235896648891"
"666.8","895.4","235896657209"
"672.6","907.6","235896665557"
"673.8","901.6","235896673728"
"673.6","901.9","235896682253"
"677.7","896.8","235896698796"
"677.8","896.8","235896707233"
"679.3","905.6","235896715516"
"684.0","906.0","235896723935"
"684.0","906.0","235896732130"
"686.1","899.6","235896740674"
"687.7","893.9","235896748776"
"687.6","893.8","235896757022"
"681.8","909.7","235896765471"
"648.4","922.9","235896773732"
"724.4","905.1","235896782118"
"607.6","931.4","235896790439"
"587.8","932.8","235896798871"
"581.2","928.4","235896807394"
"551.3","922.0","235896815795"
"560.0","919.4","235896823940"
"560.0","919.4","235896832216"
"586.3","923.2","235896840710"
"585.2","920.1","235896848974"
"585.2","920.1","235896857346"
"589.5","914.6","235896865536"
"594.5","919.3","235896873994"
"594.5","919.3","235896882391"
"581.3","927.0","235896890502"
"579.6","924.6","235896898973"
"579.6","924.6","235896907273"
"581.3","926.3","235896915648"
"589.1","926.9","235896923984"
"589.1","926.9","235896932351"
"610.0","932.1","235896940546"
"615.7","933.5","235896949006"
"615.7","933.5","235896957411"
"587.9","927.4","235896965498"
"585.2","939.1","235896974015"
"585.2","939.1","235896982450"
"593.5","943.1","235896990453"
"591.5","946.8","235897015491"
"562.6","946.2","235897023828"
"508.4","936.7","235897040538"
"491.7","924.3","235897049077"
"552.7","934.4","235897065495"
"673.1","908.6","235897082311"
"537.4","933.2","235897090365"
"548.6","938.9","235897098765"
"549.0","939.2","235897107208"
"560.3","931.8","235897115453"
"556.8","925.3","235897123828"
"557.5","925.5","235897132190"
"550.6","922.8","235897140453"
"554.5","909.3","235897157088"
"668.2","905.2","235897165613"
"542.4","930.0","235897173881"
"541.4","929.2","235897182257"
"549.9","920.2","235897190502"
"545.1","918.6","235897207192"
"543.0","917.3","235897215474"
"540.5","917.8","235897224029"
"540.5","917.8","235897232176"
"534.8","925.3","235897240438"
"546.5","941.4","235897256982"
"559.3","941.6","235897265737"
"554.9","934.6","235897273810"
"555.6","934.9","235897282212"
"569.0","935.7","235897290473"
"719.8","911.6","235897298935"
"621.2","937.5","235897307221"
"845.2","892.7","235897315525"
"974.1","880.6","235897323777"
"1070.6","875.7","235897332179"
"1320.7","860.8","235897348894"
"1398.8","862.7","235897357084"
"1448.8","858.8","235897365465"
"1445.5","857.0","235897382189"
"1442.0","855.1","235897390588"
"1476.6","849.3","235897407064"
"1411.7","854.2","235897415696"
"1461.0","849.3","235897432313"
"1485.6","865.7","235897457101"
"1482.5","869.3","235897482265"
"1473.9","855.9","235897490675"
"1478.0","845.9","235897507241"
"1467.7","856.3","235897532207"
"1468.5","866.6","235897540659"
"1468.9","864.3","235897557085"
"1476.9","853.8","235897582258"
"1479.8","858.1","235897590498"
"1473.1","858.0","235897606956"
"1468.9","856.4","235897615584"
"1479.0","861.9","235897632048"
"1487.5","858.7","235897640485"
"1482.0","854.0","235897657145"
"1467.3","861.1","235897665567"
"1389.3","882.3","235897682121"
"1181.2","862.5","235897690418"
"1020.4","881.9","235897707309"
"869.1","884.9","235897715602"
"656.6","940.8","235897723916"
"656.6","940.8","235897732209"
"627.8","942.0","235897740507"
"636.6","923.6","235897748862"
"636.6","923.6","235897757087"
"634.8","923.6","235897765455"
"622.1","939.7","235897782293"
"626.0","939.7","235897790585"
"715.1","897.7","235897798979"
"714.4","898.9","235897807151"
"716.7","900.2","235897815537"
"628.1","928.3","235897823835"
"628.1","928.3","235897832238"
"624.6","926.0","235897840577"
"624.7","926.0","235897857203"
"635.0","940.9","235897882180"
"579.2","907.9","235897890586"
"579.2","907.9","235897907327"
"573.8","917.2","235897915594"
"557.2","915.4","235897924004"
"557.2","915.4","235897932000"
"575.3","916.5","235897940607"
"668.5","896.9","235897948870"
"666.6","901.2","235897957321"
"557.3","906.1","235897965375"
"559.3","909.9","235897973690"
"558.9","910.0","235897981872"
"671.5","909.9","235897990156"
"671.5","912.5","235897998608"
"668.6","910.2","235898006883"
"557.2","933.5","235898015280"
"552.1","934.4","235898023825"
"549.1","933.8","235898031880"
"549.8","934.3","235898040562"
"551.8","926.0","235898048592"
"541.4","920.2","235898057201"
"534.0","916.9","235898065295"
"626.4","889.2","235898073873"
"627.0","888.0","235898081837"
"645.2","889.9","235898090425"
"564.7","928.1","235898098634"
"564.7","928.1","235898107023"
"547.3","919.8","235898115238"
"549.8","912.8","235898123781"
"549.8","912.8","235898131815"
"605.3","869.7","235898140429"
"351.0","813.8","235898148503"
"350.9","814.2","235898157195"
"347.3","791.1","235898165198"
"347.2","791.1","235898181813"
"341.1","783.7","235898190367"
"329.7","800.8","235898198911"
"329.7","800.8","235898207159"
"336.2","810.8","235898215330"
"301.0","796.0","235898223857"
"301.0","796.0","235898231884"
"298.9","792.5","235898240550"
"298.9","792.5","235898257270"
"467.1","796.6","235898265236"
"350.9","797.1","235898273819"
"484.3","803.4","235898290258"
"388.5","818.3","235898298572"
"389.1","818.7","235898307015"
"350.7","801.8","235898315188"
"345.4","804.1","235898323826"
"345.4","804.1","235898331917"
"378.8","814.7","235898340444"
"381.7","824.7","235898348597"
"370.2","829.5","235898365350"
"358.7","811.4","235898373657"
"358.7","811.4","235898381855"
"527.6","767.1","235898398478"
"580.9","728.1","235898407047"
"782.9","628.6","235898415203"
"914.7","568.2","235898423897"
"999.9","525.9","235898431883"
"1170.7","430.4","235898448605"
"1170.4","430.5","235898456993"
"1205.2","435.6","235898473678"
"1249.2","467.1","235898490492"
"1245.7","480.7","235898498593"
"1249.7","479.8","235898507185"
"1203.1","465.7","235898515161"
"1248.8","461.7","235898523624"
"1247.8","456.2","235898531921"
"1249.6","450.3","235898540313"
"1245.1","442.3","235898548791"
"1245.8","444.5","235898556927"
"1242.0","443.4","235898565401"
"1249.2","442.3","235898573679"
"1249.2","437.8","235898581810"
"1235.7","435.5","235898590384"
"1248.8","445.5","235898598511"
"1275.7","451.7","235898606912"
"1316.9","439.7","235898623605"
"1321.5","436.6","235898631853"
"1273.8","393.3","235898640248"
"1319.8","433.3","235898648564"
"1319.3","433.4","235898656949"
"1293.8","436.5","235898665117"
"1297.9","434.8","235898673600"
"1297.8","434.9","235898681822"
"1301.3","433.1","235898690297"
"1302.5","436.1","235898698617"
"1302.4","436.1","235898706962"
"1300.1","438.0","235898715225"
"1328.3","450.7","235898723631"
"1337.3","445.8","235898731969"
"1334.2","443.7","235898740357"
"1331.1","442.4","235898748509"
"1330.9","442.1","235898756931"
"1335.4","446.4","235898765256"
"1332.6","449.9","235898773622"
"1330.5","449.7","235898781818"
"1290.3","425.6","235898790495"
"1284.4","414.7","235898798546"
"1276.5","428.6","235898806924"
"1219.1","424.6","235898815142"
"1089.6","416.6","235898823864"
"964.1","391.2","235898831783"
"854.1","374.1","235898840506"
"756.2","360.3","235898848481"
"693.3","357.7","235898857183"
"696.9","361.9","235898873652"
"697.9","362.4","235898881755"
"569.0","314.3","235898890273"
"576.0","321.1","235898898532"
"576.0","320.9","235898907026"
"577.6","322.9","235898923604"
"577.6","322.9","235898931735"
"675.3","346.7","235898940207"
"570.4","303.5","235898948515"
"570.2","303.9","235898956854"
"568.6","330.1","235898965090"
"575.3","324.8","235898973572"
"575.3","324.8","235898981732"
"682.9","372.9","235898990072"
"684.7","373.8","235898998586"
"693.1","379.6","235899007193"
"679.6","381.8","235899015502"
"582.3","364.9","235899023586"
"582.3","364.9","235899032083"
"585.7","362.1","235899040458"
"589.6","367.8","235899048586"
"589.9","368.7","235899056985"
"598.3","373.2","235899065259"
"594.4","384.2","235899073500"
"594.4","384.2","235899081907"
"589.0","381.6","235899090286"
"595.9","365.1","235899098585"
"595.8","365.0","235899106885"
"601.9","371.6","235899115216"
"594.4","379.7","235899123527"
"594.7","379.9","235899131842"
"593.8","376.4","235899140241"
"592.4","383.5","235899148534"
"592.7","383.5","235899156893"
"587.9","378.9","235899165209"
"594.0","379.8","235899173741"
"594.0","379.8","235899181908"
"586.3","378.8","235899190180"
"578.9","376.4","235899198841"
"578.9","376.4","235899207076"
"592.8","384.4","235899215139"
"589.7","385.4","235899223834"
"589.7","385.4","235899231921"
"582.8","385.4","235899240468"
"580.8","377.4","235899248550"
"580.2","376.8","235899257046"
"581.5","371.3","235899265364"
"587.1","384.5","235899273757"
"587.1","384.5","235899281987"
"582.0","374.0","235899290181"
"579.0","372.2","235899298543"
"579.0","372.2","235899306917"
"734.9","399.1","235899323600"
"784.6","406.5","235899332008"
"1093.9","518.2","235899348666"
"1246.3","566.4","235899356985"
"1399.7","582.7","235899373409"
"1613.8","658.0","235899390280"
"1715.4","694.2","235899398523"
"1794.7","733.2","235899406862"
"1889.6","766.0","235899415227"
"2000.8","805.6","235899423586"
"2072.9","831.8","235899440371"
"2075.0","833.7","235899448680"
"2084.7","837.4","235899482093"
"2078.1","832.1","235899490385"
"2087.2","839.4","235899498768"
"2091.5","830.6","235899507091"
"2105.0","832.9","235899523624"
"2101.1","838.6","235899531827"
"2100.7","838.7","235899540237"
"2083.5","840.5","235899548599"
"2079.6","839.9","235899556884"
"2043.4","845.8","235899565287"
"2033.4","849.5","235899573509"
"2035.6","850.4","235899581903"
"2017.7","858.4","235899590168"
"1994.1","855.4","235899598533"
"2007.5","865.3","235899606811"
"1701.3","498.8","235899615178"
"1678.0","548.1","235899623492"
"1652.1","551.5","235899632075"
"1641.9","546.4","235899648570"
"1646.5","469.9","235899656856"
"1594.2","433.0","235899665123"
"1538.7","434.7","235899673478"
"1546.9","449.1","235899681884"
"1538.1","439.2","235899690053"
"1518.6","403.6","235899698572"
"1518.3","403.7","235899706854"
"1526.2","399.8","235899715149"
"1542.3","423.6","235899723414"
"1545.6","419.6","235899731976"
"1540.3","418.0","235899740280"
"1552.1","393.7","235899748538"
"1555.3","383.7","235899756807"
"1564.2","384.3","235899765117"
"1555.4","421.3","235899773442"
"1567.2","363.7","235899781824"
"1566.7","365.2","235899790152"
"1296.6","466.0","235902320254"
"1296.8","467.7","235902328361"
"1270.8","479.4","235902336997"
"1304.2","472.9","235902345139"
"1306.4","469.6","235902353465"
"1306.1","465.4","235902361899"
"1311.3","457.1","235902370122"
"1312.8","450.6","235902378543"
"1320.8","453.9","235902386924"
"1265.9","471.9","235902395175"
"1269.5","470.1","235902403557"
"1313.1","474.0","235902411815"
"1311.5","472.5","235902420301"
"1311.6","474.0","235902428560"
"1268.1","464.8","235902437033"
"1267.7","462.8","235902445206"
"1268.3","462.3","235902453684"
"1263.7","452.1","235902461738"
"1311.5","457.3","235902470141"
"1309.9","458.2","235902478473"
"1312.4","463.2","235902487001"
"1311.4","466.9","235902495258"
"1314.0","466.4","235902503603"
"1316.8","455.9","235902511792"
"1309.0","459.6","235902520441"
"1264.8","475.2","235902528566"
"1216.3","526.0","235902537119"
"1097.4","587.0","235902545286"
"968.1","638.8","235902553558"
"942.1","648.0","235902561877"
"559.3","721.4","235902570491"
"559.3","721.4","235902578545"
"566.4","768.2","235902595203"
"611.5","755.7","235902603486"
"461.2","800.8","235902611755"
"457.6","774.1","235902628400"
"493.0","782.9","235902637070"
"512.8","804.7","235902645147"
"512.8","804.7","235902653501"
"502.5","803.9","235902661748"
"475.6","792.9","235902670054"
"475.6","792.7","235902678454"
"608.1","795.3","235902686831"
"612.2","778.8","235902695167"
"617.5","781.1","235902703554"
"613.7","786.1","235902711793"
"512.7","834.5","235902728388"
"497.7","838.4","235902736917"
"491.1","830.8","235902745141"
"491.7","822.7","235902753333"
"633.7","807.6","235902761700"
"624.7","812.2","235902770155"
"608.1","809.8","235902778412"
"471.9","808.1","235902786904"
"487.9","811.2","235902795121"
"489.9","810.4","235902803478"
"473.1","804.1","235902811744"
"416.5","778.1","235902820245"
"540.3","768.4","235902828438"
"403.6","773.4","235902836833"
"398.1","784.6","235902845030"
"398.2","784.9","235902853529"
"403.4","784.3","235902861842"
"531.3","760.8","235902870372"
"527.4","757.0","235902878443"
"405.8","758.0","235902886988"
"528.7","742.3","235902895086"
"528.6","742.9","235902903508"
"407.3","712.3","235902911774"
"405.9","737.4","235902920433"
"405.9","737.4","235902928357"
"400.7","766.6","235902936842"
"411.9","769.4","235902945063"
"412.0","768.9","235902953439"
"416.3","770.2","235902961793"
"412.0","754.4","235902970146"
"412.0","754.4","235902978424"
"423.7","743.1","235902986892"
"415.9","736.9","235902995079"
"415.0","736.1","235903003386"
"413.1","740.5","235903011756"
"462.9","764.0","235903020120"
"467.2","764.2","235903028297"
"659.9","789.2","235903036780"
"691.5","792.1","235903045024"
"690.9","787.1","235903053433"
"705.7","782.2","235903061735"
"711.4","777.4","235903069994"
"711.6","777.7","235903078427"
"705.3","774.6","235903086696"
"703.5","776.6","235903095112"
"702.0","770.8","235903103410"
"711.4","768.6","235903111678"
"716.2","768.1","235903120143"
"714.9","766.8","235903128394"
"609.9","772.9","235903137079"
"702.7","738.3","235903145098"
"702.7","736.3","235903153696"
"702.1","734.7","235903161796"
"601.7","774.7","235903170417"
"601.7","774.7","235903178552"
"685.3","837.1","235903186916"
"679.5","868.6","235903195100"
"672.9","884.2","235903203644"
"668.0","873.0","235903211772"
"669.1","874.1","235903228451"
"663.4","878.1","235903236792"
"621.3","860.8","235903245271"
"620.0","863.0","235903253507"
"629.9","864.9","235903261763"
"677.0","879.9","235903270372"
"674.2","878.5","235903278458"
"690.7","869.4","235903286813"
"699.4","888.8","235903295179"
"699.2","887.6","235903303397"
"584.7","918.6","235903311716"
"673.0","885.4","235903320125"
"673.7","884.9","235903328249"
"677.0","886.4","235903336767"
"684.6","888.2","235903345085"
"691.2","888.8","235903353607"
"686.7","888.7","235903361707"
"671.3","886.7","235903370272"
"669.3","883.3","235903378301"
"569.3","906.1","235903386858"
"568.5","904.2","235903403409"
"699.5","884.1","235903411740"
"768.3","867.0","235903428401"
"577.6","911.1","235903436745"
"577.6","911.1","235903453487"
"581.5","890.3","235903461619"
"688.4","857.4","235903470102"
"678.8","851.3","235903478286"
"517.4","836.1","235903486741"
"518.0","836.2","235903503408"
"557.8","845.0","235903511627"
"679.7","820.1","235903520298"
"672.4","814.2","235903528491"
"565.1","819.8","235903536856"
"565.8","820.7","235903553513"
"557.5","821.4","235903561685"
"662.4","798.4","235903570247"
"673.2","789.4","235903578409"
"725.0","773.0","235903586779"
"879.6","759.6","235903595059"
"924.4","771.4","235903603377"
"1184.0","760.4","235903620202"
"1282.3","758.8","235903628374"
"1401.2","748.1","235903645045"
"1405.5","746.8","235903653641"
"1385.6","759.3","235903661710"
"1427.8","747.9","235903669998"
"1429.7","746.9","235903678349"
"1427.8","742.9","235903695086"
"1427.5","738.5","235903703625"
"1427.9","741.0","235903711910"
"1430.7","745.0","235903720134"
"1431.0","747.8","235903728218"
"1422.4","745.0","235903745048"
"1422.4","743.7","235903753293"
"1449.0","770.6","235903761764"
"1462.6","771.0","235903770293"
"1472.4","781.8","235903778486"
"1469.6","780.1","235903795105"
"1472.7","780.6","235903803538"
"1463.1","772.8","235903811700"
"1447.2","770.8","235903820114"
"1450.6","768.3","235903828313"
"1436.4","805.4","235903844988"
"1435.5","804.0","235903853400"
"1456.4","770.5","235903861529"
"1465.8","764.9","235903870078"
"1466.7","769.2","235903878342"
"1468.9","769.9","235903886671"
"1440.6","768.2","235903894949"
"1440.6","768.2","235903903546"
"1470.7","776.0","235903920187"
"1473.2","778.4","235903928334"
"1471.2","775.1","235903936954"
"1437.3","801.9","235903944930"
"1437.4","801.6","235903953380"
"1468.0","786.5","235903961609"
"1468.9","784.9","235903969979"
"1471.3","785.6","235903978280"
"1476.4","776.2","235903994953"
"1470.4","782.7","235904003255"
"1468.5","782.3","235904011531"
"1466.9","782.0","235904019974"
"1471.2","782.0","235904028253"
"1468.1","782.7","235904036947"
"1502.8","776.2","235904044940"
"1481.6","778.8","235904053450"
"1487.8","781.8","235904061649"
"1477.9","787.5","235904069898"
"1474.4","791.4","235904078226"
"1473.0","792.2","235904086797"
"1474.1","782.1","235904095005"
"1474.8","781.4","235904103439"
"1473.6","774.3","235904120078"
"1471.7","773.4","235904128264"
"1480.3","761.9","235904136901"
"1475.5","736.8","235904145000"
"1468.6","682.9","235904153348"
"1474.8","591.4","235904170175"
"1473.4","576.8","235904178167"
"1473.7","566.9","235904186731"
"1472.9","564.4","235904195024"
"1471.5","560.3","235904203586"
"1474.1","561.0","235904211563"
"1480.7","562.0","235904220164"
"1479.7","563.8","235904228295"
"1469.8","565.3","235904244939"
"1472.4","567.3","235904253382"
"1465.0","568.3","235904270129"
"1465.3","565.5","235904278155"
"1465.8","561.5","235904286701"
"1462.5","565.9","235904294866"
"1460.3","566.5","235904303361"
"1457.9","567.4","235904311605"
"1454.4","572.9","235904319973"
"1459.8","576.0","235904328312"
"1486.6","601.7","235904336650"
"1539.6","632.1","235904344934"
"1601.6","663.6","235904353332"
"1675.1","665.5","235904361562"
"1683.3","669.8","235904369975"
"1682.9","670.4","235904378162"
"1682.7","681.8","235904386704"
"1673.6","689.1","235904394777"
"1678.9","689.2","235904403358"
"1707.2","673.9","235904419955"
"1687.9","690.7","235904428282"
"1702.9","681.2","235904436631"
"1686.1","696.6","235904444768"
"1683.5","694.3","235904453314"
"1678.6","691.7","235904461533"
"1674.7","691.5","235904469974"
"1680.0","691.0","235904478268"
"1683.8","709.1","235904494821"
"1685.2","702.8","235904503271"
"1687.1","694.9","235904519982"
"1685.2","684.1","235904528208"
"1684.3","684.5","235904536588"
"1672.8","685.6","235904544860"
"1675.1","697.5","235904553343"
"1674.8","686.9","235904561600"
"1680.0","694.2","235904569921"
"1675.4","694.7","235904578178"
"1670.2","709.1","235904586561"
"1670.3","712.5","235904594915"
"1669.5","706.0","235904603237"
"1638.3","697.4","235904611447"
"1569.2","681.7","235904619997"
"1439.7","680.8","235904628188"
"1387.9","670.4","235904636570"
"1053.3","683.2","235904653147"
"1132.0","669.7","235904661466"
"856.9","651.6","235904669899"
"856.9","653.0","235904686486"
"830.3","659.6","235904703378"
"842.3","667.6","235904711636"
"852.9","685.2","235904720108"
"853.2","682.2","235904728093"
"850.1","681.0","235904736828"
"849.6","676.7","235904753161"
"854.0","682.6","235904761592"
"861.4","678.6","235904770116"
"863.9","680.9","235904778169"
"858.1","672.9","235904786822"
"851.4","673.3","235904794914"
"855.8","674.4","235904803346"
"851.8","690.1","235904811606"
"768.8","728.6","235904819896"
"769.3","727.4","235904828243"
"828.9","689.5","235904836568"
"823.5","684.0","235904844789"
"838.4","693.7","235904853302"
"862.8","721.0","235904861550"
"785.7","737.8","235904869936"
"785.7","737.8","235904878257"
"770.9","734.4","235904886578"
"770.5","752.4","235904894897"
"770.7","752.8","235904903325"
"773.7","754.4","235904911513"
"773.7","754.4","235904928203"
"758.2","752.3","235904936518"
"745.1","746.0","235904953233"
"784.7","731.1","235904969930"
"784.7","731.1","235904978316"
"871.6","728.6","235904986769"
"874.0","724.3","235904994739"
"878.3","723.9","235905003178"
"876.5","725.6","235905011521"
"874.6","724.5","235905019843"
"876.0","724.8","235905028209"
"889.2","719.9","235905036581"
"788.4","735.9","235905044869"
"788.5","736.1","235905053228"
"780.3","737.9","235905061613"
"777.9","742.6","235905070000"
"777.9","742.6","235905078226"
"777.9","742.5","235905103116"
"996.8","606.5","235905111487"
"1193.0","428.3","235905119739"
"1258.1","335.6","235905128064"
"1322.3","262.3","235905136424"
"1363.4","225.2","235905144741"
"1383.4","194.9","235905153020"
"1392.7","191.5","235905161350"
"1392.9","199.5","235905169824"
"1370.3","167.9","235905186608"
"1363.4","173.9","235905194851"
"1363.3","173.9","235905203244"
"1359.9","181.1","235905211509"
"1357.7","180.3","235905219823"
"1357.7","180.3","235905228178"
"1380.1","211.6","235905236592"
"1381.2","212.8","235905244893"
"1379.8","219.2","235905253173"
"1360.3","183.6","235905261435"
"1352.0","183.5","235905269786"
"1352.8","182.7","235905278087"
"1348.9","183.0","235905286570"
"1339.4","186.0","235905294841"
"1340.8","180.0","235905303172"
"1336.2","175.3","235905311584"
"1335.5","170.7","235905319848"
"1342.4","172.2","235905336548"
"1344.8","174.8","235905344805"
"1344.8","174.8","235905353185"
"1340.7","180.0","235905361535"
"1323.9","180.3","235905369845"
"1326.5","174.5","235905386532"
"1313.6","182.2","235905394819"
"1313.1","182.2","235905403169"
"1185.4","262.6","235905411500"
"1030.4","324.1","235905419820"
"953.5","359.9","235905428138"
"842.2","406.3","235905436499"
"734.0","468.7","235905444768"
"651.9","505.1","235905453172"
"591.6","541.5","235905461463"
"461.2","566.3","235905469754"
"473.8","563.0","235905486445"
"472.0","542.4","235905494808"
"476.1","536.0","235905511704"
"480.0","553.2","235905519841"
"480.0","553.2","235905528188"
"488.3","565.8","235905536479"
"491.1","568.9","235905544734"
"491.0","568.8","235905553217"
"596.7","579.8","235905561645"
"503.7","584.2","235905570019"
"497.5","580.9","235905586371"
"497.9","583.7","235905594973"
"497.9","583.7","235905603305"
"497.8","591.8","235905611677"
"592.5","579.0","235905619817"
"578.1","570.7","235905628029"
"472.1","551.1","235905636343"
"440.4","551.7","235905644646"
"501.6","549.1","235905652956"
"399.0","531.6","235905661321"
"391.9","534.8","235905669659"
"385.3","540.3","235905686725"
